50,5.423599565839128,0.03269493506323211,-0.009306076612391972,19.128808763404216
100,5.866875422326004,0.13134470972516585,0.004003999003639876,9.346831966200245
150,6.171267936941859,0.24796651671165199,-0.022299857765691294,6.389400831080618
200,6.918090193331009,0.21743056409193665,0.012037745699784589,6.639362630952183
250,6.007802881861846,0.203880103192664,0.019856225154620627,6.0769647154037845
50,7.80398757729219,0.08785963488170861,-0.0007803563059552098,16.320590634483267
100,6.723411525728433,0.2191648550014873,0.01733156710125831,7.874001583394567
150,6.549170615484696,0.144426194649435,-0.019744372380140228,7.226847184911459
200,6.299549735239447,0.1670114759619606,0.005490816047386719,7.188763583015541
250,7.875564124189214,0.2798818154888083,-0.013607590538404829,7.158770044155997
50,5.7469676150633395,0.03131398960701952,-0.010163859526403177,25.88796719000139
100,6.92168387328594,0.049280050480871834,-0.012003876489891343,23.636866715411866
150,5.965904447417497,0.045400597916412266,-0.015303937723869555,20.415997263587094
200,7.7798567895131905,0.09741047229140025,-0.02002966568398981,16.765024034933163
250,7.334006347006139,0.10848565544884198,-0.020774062567863818,13.5861812110562
500,5.645317182842351,0.18792574428573933,0.04413089031248546,6.482163926898696
1000,7.898517887668062,0.39955693286650495,0.05919070318873455,6.715990971178846
1500,5.318788575568157,0.18148282335579996,0.13209068111582728,6.319454752520059
2000,6.805176870226578,0.3140726260504115,0.08136829061094837,7.108521420599203
2500,7.184043827982606,0.3527309294341379,0.02658534363594012,7.2463390180671965
3000,6.065798542950235,0.2196304679429511,0.016204261481564054,7.402889242769225
3500,6.052197553474121,0.2582344206665872,-0.014548597688235406,6.859255618905543
4000,6.905913416496938,0.28047760649353687,0.05584501003221965,6.708192194874842
4500,6.013969982717896,0.23169823964272981,0.03288859777486228,7.535791514906547
5000,5.960070117419453,0.2749163109402574,0.1131715475935494,6.913039126710812
5500,6.36583379966836,0.2752468583032164,-0.021245772503861518,7.65478011156417
6000,6.214007383853701,0.2514811966104894,0.1877099023639413,7.780744555022377
6500,5.522246134752963,0.17112291577774147,0.00550852849977629,8.488047475834
7000,5.882940834082397,0.213387559753905,0.11611327704834352,7.32833791962296
7500,5.728730095126992,0.24344897352317552,0.14427375007445997,6.770849108828079
8000,6.208860935755307,0.2263641474053198,0.09345322608976725,6.702280289082828
8500,5.410828262517793,0.19700346548816744,0.15604631713415837,8.043330489225179
9000,5.491428926189364,0.16444628820631813,0.15755650927381393,7.703612631558581
9500,5.402834382818305,0.18220070490879775,0.10507694371615897,6.825332063027586
10000,6.267460404662266,0.27998790725562156,0.06544947774945628,8.37277761509038
10000,5.336384353144244,0.23148443547747022,0.1429084321709175,5.107650309639306
10000,5.918231525154967,0.24205202719012917,0.19419482461868337,6.137707340622751
20000,5.400696218409346,0.24944252255880806,0.13433364825811234,5.907269040536377
5000,5.361982294146969,0.18555629967478326,0.10835083772611165,7.23081387130031
10000,6.327374493183115,0.3099295001929926,0.21850499401447207,4.832562237451114
15000,6.071012144063857,0.30395665326351473,0.24764602908576014,4.968363639926146
20000,4.713194091376661,0.15479443782128857,0.18195702163711125,4.60138260302299
25000,6.5071800760510445,0.32166161417620076,0.2509870609082966,5.1803246601267245
30000,4.570575055748759,0.1418232337603232,0.19720719168025677,5.374992190320575
35000,5.669825011357992,0.24990223705907202,0.13257526167979197,5.158879082136872
40000,5.6814264322716745,0.28203662178597505,0.22664040029610383,4.938769051277819
45000,5.76112976534227,0.2584081593277816,0.18528985270719667,5.985149817072089
50000,5.747947928809365,0.24522647188782762,0.3107372527837469,5.015118193340057
